hotel_id,name,location,priority,website_url,needs_description,needs_price,needs_rating,description,price_range,rating,review_summary,nearby_attractions
TZ-DARESS-373,Victoria Hotel,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-759,Victoria Inn,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-214,Victoria inn hotel,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-696,Vienna View,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-114,Vienna View Motel,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-691,Vilag lodge,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-603,Vimpula Guest House,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-883,Vina Hotel,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-868,Viva Lodge,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-407,Vunjo lodge,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-776,W.M Rest House and Lorge,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-590,Wanyama Hotel Kariakoo,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-466,Wanyama hotel,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-770,Washington Lodge,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-049,Wastaarabu Lodge,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-542,White Guest,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-322,White Guest House,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-094,White Horse,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-727,White Horse Guest House,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-778,White House Hotel,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-570,White House Lodge,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-846,White Mark Hotel,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-103,White Shelter Lodge,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-460,Wige lodge,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-866,Wista's Inn,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-758,Wivana Guest House,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-640,Wokima Guest House,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-280,Worker quoters,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-243,YMCA,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-004,YWCA,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-155,Ya Mungu Hotel,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-176,Zacale Hotel,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-192,Zakinn Zanzibar Hotel,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-572,Zanna's Place,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-485,Zanzibar Paradise Hotel,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-560,Zimbo Golden Hotel,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-472,Zulu Guest,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-583,karambezi cafe seaclif,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-286,kinda lodge,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-376,kiwende guest house,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-523,nyavyamo hotel,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-642,summer hotel,Dar Es Salaam,low,,YES,YES,YES,,,,,
TZ-DARESS-294,uanueli guest,Dar Es Salaam,low,,YES,YES,YES,,,,,
KE-KISUMU-078,AQUILIS Guest House,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-015,Acacia Premier Hotel,Kisumu,low,https://www.acaciapremier.com/,YES,YES,YES,,,,,
KE-KISUMU-022,Alcazar,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-106,Amsterdam hotel-Kisumu,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-052,Balance Park,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-090,Balmoral beach hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-072,Beach view,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-116,Best Western,Kisumu,low,https://www.bestwestern.com/en_US/book/hotels-in-kisumu/best-western-kisumu-hotel/propertyCode.75160.html,YES,YES,YES,,,,,
KE-KISUMU-100,Canon Jacob Guest house,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-101,Chakalika Guest House,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-018,Clarice Guest House,Kisumu,low,https://theclaricehouse.com,YES,YES,YES,,,,,
KE-KISUMU-044,Cosy Garden,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-089,Crescent beach hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-074,DAL INTERNATIONAL,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-082,Deacons guest house,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-062,DewChurch Drive Hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-041,Dream house,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-114,Dubai Complex,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-099,Entebbe View Guest house,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-009,Eston Annexe,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-088,Fairways Hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-032,Family Nest,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-112,Fanana Guest house,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-113,Geneva Christian Guest House,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-008,Good Samaritan Inn,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-109,Got Acara Center,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-102,Greenview Guest House,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-011,HAVANNA,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-086,Harry's Kisumu Oasis,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-012,Havana Hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-104,Hotel 25,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-025,Hotel Dew Church,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-115,Hotel Riversand,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-028,Hotel palmers,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-081,Hotel ventacone,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-084,Hotel villa nelly,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-020,Hotel vunduba,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-063,Hussen Guest House,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-105,Hôtel Prinias,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-002,Imperial Hotel Express,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-077,Jambo Impala Eco Lodge,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-065,Joventure Hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-061,Jumia Hotel Kisumu,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-070,Kajokong'ang'a Hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-098,Kiboko Bay Resort,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-043,Kika,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-004,Kisumu Hostel,Kisumu,low,http://www.kisumuhostel.com,YES,YES,YES,,,,,
KE-KISUMU-057,Kisumu Polyview Hostels,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-056,Kisumu Travellers,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-049,Lake Breeze,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-071,Lake Side,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-005,Lake View guesthouse,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-026,Le Comfort,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-094,Le Sourvain suites,Kisumu,low,https://sovereignhotel.co.ke,YES,YES,YES,,,,,
KE-KISUMU-055,Lila,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-107,Mama Annah Hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-051,Megg's Place,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-024,Mills View,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-097,Miriam House,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-075,Mirukas Hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-080,Mona Lisa Guest House,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-059,Mulberry Guest House,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-039,Museum View,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-079,Naselika,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-010,New East View,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-017,New Victoria Hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-014,Nyanza Club,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-067,Oindi Inn,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-069,Osumo Hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-068,Park Side Hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-013,Parkview Safari Hotel And Apartments,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-054,Peacock Guest House,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-023,Perch,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-103,Phaldomar Guest House,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-092,Poly View Hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-027,Polyview,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-034,Quinten Hotel,Kisumu,low,https://quintenhotel.com/,YES,YES,YES,,,,,
KE-KISUMU-108,Ray Green,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-073,Razbi,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-030,Rockwel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-033,Royal City,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-016,Royal City Hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-087,Royal City Hotel - Garden,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-036,Ruma Hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-093,Sarova Imperial Hotel,Kisumu,low,https://www.sarovahotels.com/imperial-kisumu/,YES,YES,YES,,,,,
KE-KISUMU-035,Shalom,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-058,Shalom Hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-085,Silverwoods Hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-003,Sooper Guest House,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-045,St. Annes,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-042,Summerlake,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-096,Sunset Hotel Ltd.,Kisumu,low,https://sunsethotel.co.ke/,YES,YES,YES,,,,,
KE-KISUMU-060,Tausi Complex Hotel & Love Bar,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-095,The Duke of Breeze,Kisumu,low,http://www.thedukeofbreeze.com/,YES,YES,YES,,,,,
KE-KISUMU-110,The Grand Royal Swiss Hotels,Kisumu,low,https://grandroyalswisshotel.com,YES,YES,YES,,,,,
KE-KISUMU-048,The Great Lakes,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-040,The Roan Garden,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-029,The Vic,Kisumu,low,https://www.thevichotelkisumu.com/,YES,YES,YES,,,,,
KE-KISUMU-019,Theshaplace,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-007,Triple Trojan Hotel,Kisumu,low,http://trojanhotel.co.ke,YES,YES,YES,,,,,
KE-KISUMU-031,Twiga Sunctuary,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-021,Victoria Comfort Inn,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-038,Victory Ripples,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-091,Vincent Ojunga,Kisumu,low,https://ruraltourismproject.wordpress.com/,YES,YES,YES,,,,,
KE-KISUMU-046,Vittoria Suites,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-064,Wadi Hostels,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-076,Wayside Guest House,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-001,Western Lodge,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-037,Whirlspring,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-050,Wigot Gardens,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-006,Wildlife Clubs of Kenya,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-066,Zambezi Hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-083,siaya guest house,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-111,silver swan hotel,Kisumu,low,,YES,YES,YES,,,,,
KE-KISUMU-053,ukweli pastoral centre,Kisumu,low,,YES,YES,YES,,,,,
KE-MALIND-015,Beverly Key Suites,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-021,Billionaire Resort,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-001,Blue Marlin,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-002,Dorado cottage,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-026,Doris hus,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-017,Double Heart Resort,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-008,Driftwood Beach Club,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-014,Eden House,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-006,Gilani's Hotel,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-019,Jardin Lorna,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-022,Leopard Point Luxury,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-027,Lion On The Sand,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-023,Malindi Breeze Point,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-024,Malindi Vila,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-029,Marine Holiday House,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-009,Moriema Cottages,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-003,Ocean Beach Resort,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-030,Olimpia Club Malindi,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-005,Pavillion,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-025,Premier Guest House,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-013,Rosada Restaurant,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-018,Sai Eden Roc,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-016,Star Dust,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-028,Stephanie Sea House,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-020,Swordfish Villas,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-007,Tana Guesthouse,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-011,Villa Albachiara,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-012,White Elephant Sea,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-004,Woburn Residence Club,Malindi,low,,YES,YES,YES,,,,,
KE-MALIND-010,Young Safari,Malindi,low,,YES,YES,YES,,,,,
KE-NAIVAS-030,Aloepark,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-042,Apex Motel,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-016,Aqua Lodge,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-052,Astorian Grand Hotel Naivasha,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-026,Burch's Resort,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-035,Burudika Home,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-024,Chambai Safari,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-025,Dea's Gardens,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-038,Dove nest,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-017,Dreamsworld Guest House,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-010,Eseriani The Hotel,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-044,Eseriani the Resort,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-009,Fina Gardens Resort,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-018,Genesis Guest House,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-021,Golden Bay Hotel,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-003,Golden Bay Hotel Naivasha,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-004,Guest House Jane,Naivasha,low,https://facebook.com/guesthouse.jane,YES,YES,YES,,,,,
KE-NAIVAS-019,Guest Inn,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-034,Heritage Resort,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-048,Heritage Resort Hotel,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-055,Hylise,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-029,Jaza Naivasha Resort,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-014,Ken-Vash Hotel,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-027,Kiboko Luxury Camp,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-012,Labelle Lodge,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-001,Lake Naivasha Country Club,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-008,Lake Naivasha Crescent Camp,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-032,Lake Naivasha Panorama Park,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-047,Lake Naivasha Resort,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-057,Lakeside Tourist Lodge,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-028,Lakeview Resort,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-043,Lemaiyan Suites,Naivasha,low,https://lemaiyansuites.com/,YES,YES,YES,,,,,
KE-NAIVAS-005,Masada Hotel,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-040,Merlin Resort,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-006,Newstead Hotel,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-020,Olive Resort,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-037,Peppercorn Holiday,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-011,Petda Guest house,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-041,Residence Inn,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-046,Rift Valley Lodge,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-049,Rocky Resort,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-015,Roza Guest House,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-013,Supa Lodge,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-050,Sweet Lake Resort,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-054,Symphony,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-031,Taphe Guest Resort,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-051,The Hungry Hippo,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-023,The Nest Boutique,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-053,Three Ways Restaurant Hotel,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-022,Triple Eden Naivasha,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-039,Twinspot Guest House,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-056,Viewers Park Hotel,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-007,Wambuku Inn,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-045,Yard Valley Manor,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-033,Yellow green,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-002,Yellow green hotel,Naivasha,low,,YES,YES,YES,,,,,
KE-NAIVAS-036,beulah,Naivasha,low,,YES,YES,YES,,,,,
KE-NAKURU-010,Alpine,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-054,Ararat Hotel,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-067,Avenue Suites,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-037,Blue Bay,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-061,Bontana Hotel,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-040,Buraha Zenoni,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-069,Chester,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-005,Cool Rivers,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-028,Coolmont Guest house,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-003,Donnie's,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-035,Eagle palace,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-017,Flamingo Guest House,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-033,Genevieve,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-032,Golden Palace,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-002,Graceland Hotel,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-052,Heliport,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-063,Hillcourt Resort & Spa,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-030,Hotel Bison,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-004,Hotel Carnation,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-062,Hotel Cathay,Nakuru,low,http://hotelcathay.co.ke,YES,YES,YES,,,,,
KE-NAKURU-060,Hotel Kunste,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-057,Hygienic Hotel,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-058,Hyrax View Hotel,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-018,Imani Guest House & Confrence Centre,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-066,Jamka,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-041,Jams,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-053,Jams Hotel,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-043,Joe's Inn,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-044,Jumuia,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-034,Junction Forest House,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-056,KAKA GUEST HOUSE,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-023,Kenlands Relax Inn,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-026,Lanet Matfam Resort,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-031,Leopard View,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-050,Lion,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-019,Manyatta Hotel,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-068,Marvin Hotel,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-072,Matfam Resort,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-020,Mau View Hotel,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-014,Miale The Hotel,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-064,Midland Hotel,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-022,Milele Resort,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-008,Mt Kenya University Hostels,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-065,Murius Guesthouse,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-047,Nakuru Annexe,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-025,Nyati Guest House,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-055,Ole Ken,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-051,Parkview Palace,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-021,Peniel Guest House,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-007,Pivot Hotel And Fitness Centre,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-070,Premier Lodge,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-046,Ranger's Castle,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-015,Red Rose,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-045,Rockyard Guest House,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-042,Royal Green Gardens,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-006,Royal Spring,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-049,Royal Spring Suites,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-076,Sarova Lion Hill Game Lodge,Nakuru,low,https://www.sarovahotels.com/lionhill-nakuru/,YES,YES,YES,,,,,
KE-NAKURU-075,Sizzling Waters,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-009,Sleepway Cottages,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-016,The Cliff,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-048,The Eros,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-027,The Stem,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-029,Top cliff lodge,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-038,Travellers Castle,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-039,Vienna Woods Holiday Inn,Nakuru,low,,YES,YES,YES,,,,,
KE-NAKURU-071,Vineyard Court 2000,Nakuru,low,,YES,YES,YES,,,,,
